draw_no,date,rank,numbers,core_group,core5,cover_number,core5_matches,main_matches,bonus_match,grade,score,core_score,config_reason,recent_window,core_pool_size,cover_pool_size,actual,bonus,train_draws,train_until_draw_no
446,2009-05-21,3,08 15 20 30 31 37,B,08 15 20 30 37,31,1,1,False,はずれ,0.662964,0.660579,recent_core4_weak_expand_c_core,180,28,38,03 08 17 26 27 36,13,445,445
446,2009-05-21,4,08 15 20 23 31 37,C,08 15 20 23 31,37,1,1,False,はずれ,0.65962,0.654846,recent_core4_weak_expand_c_core,180,28,38,03 08 17 26 27 36,13,445,445
446,2009-05-21,5,08 15 20 23 31 36,C,08 15 20 23 31,36,1,2,False,はずれ,0.650275,0.654846,recent_core4_weak_expand_c_core,180,28,38,03 08 17 26 27 36,13,445,445
447,2009-05-28,1,12 15 20 28 31 37,A,15 20 28 31 37,12,1,1,False,はずれ,0.670559,0.678664,recent_core4_weak_expand_c_core,180,28,38,15 23 29 36 42 43,34,446,446
447,2009-05-28,2,08 15 20 28 31 37,A,15 20 28 31 37,8,1,1,False,はずれ,0.666685,0.678664,recent_core4_weak_expand_c_core,180,28,38,15 23 29 36 42 43,34,446,446
447,2009-05-28,3,08 15 20 23 31 37,B,08 15 20 23 37,31,2,2,False,はずれ,0.657235,0.654083,recent_core4_weak_expand_c_core,180,28,38,15 23 29 36 42 43,34,446,446
447,2009-05-28,4,08 15 20 30 31 37,C,08 15 20 30 31,37,1,1,False,はずれ,0.6584,0.651886,recent_core4_weak_expand_c_core,180,28,38,15 23 29 36 42 43,34,446,446
447,2009-05-28,5,08 15 17 20 30 31,C,08 15 20 30 31,17,1,1,False,はずれ,0.640689,0.651886,recent_core4_weak_expand_c_core,180,28,38,15 23 29 36 42 43,34,446,446
448,2009-06-04,1,06 12 20 28 31 37,A,06 20 28 31 37,12,0,0,True,はずれ,0.666592,0.675253,recent_core4_weak_expand_c_core,180,28,38,09 23 32 35 39 42,37,447,447
448,2009-06-04,2,06 15 20 28 31 37,A,06 20 28 31 37,15,0,0,True,はずれ,0.66588,0.675253,recent_core4_weak_expand_c_core,180,28,38,09 23 32 35 39 42,37,447,447
448,2009-06-04,3,09 12 20 28 31 37,B,09 12 20 31 37,28,1,1,True,はずれ,0.646509,0.654651,recent_core4_weak_expand_c_core,180,28,38,09 23 32 35 39 42,37,447,447
448,2009-06-04,4,08 15 20 31 36 37,C,08 15 20 31 37,36,0,0,True,はずれ,0.643056,0.654429,recent_core4_weak_expand_c_core,180,28,38,09 23 32 35 39 42,37,447,447
448,2009-06-04,5,08 15 17 20 31 37,C,08 15 20 31 37,17,0,0,True,はずれ,0.641305,0.654429,recent_core4_weak_expand_c_core,180,28,38,09 23 32 35 39 42,37,447,447
449,2009-06-11,1,06 12 20 28 31 37,A,06 20 28 31 37,12,1,1,False,はずれ,0.665406,0.673964,recent_core4_weak_expand_c_core,180,28,38,19 20 21 23 27 32,24,448,448
449,2009-06-11,2,06 15 20 28 31 37,A,06 20 28 31 37,15,1,1,False,はずれ,0.665001,0.673964,recent_core4_weak_expand_c_core,180,28,38,19 20 21 23 27 32,24,448,448
449,2009-06-11,3,07 12 20 23 31 37,B,12 20 23 31 37,7,2,2,False,はずれ,0.645883,0.655826,recent_core4_weak_expand_c_core,180,28,38,19 20 21 23 27 32,24,448,448
449,2009-06-11,4,08 15 20 28 31 37,C,08 15 20 31 37,28,1,1,False,はずれ,0.645483,0.653699,recent_core4_weak_expand_c_core,180,28,38,19 20 21 23 27 32,24,448,448
449,2009-06-11,5,08 15 20 23 31 37,C,08 15 20 31 37,23,1,2,False,はずれ,0.64188,0.653699,recent_core4_weak_expand_c_core,180,28,38,19 20 21 23 27 32,24,448,448
450,2009-06-18,1,06 12 20 28 31 37,A,06 20 28 31 37,12,1,1,False,はずれ,0.644184,0.651497,recent_core4_weak_expand_c_core,180,28,38,15 20 21 32 40 42,27,449,449
450,2009-06-18,2,06 17 20 28 31 37,A,06 20 28 31 37,17,1,1,False,はずれ,0.642943,0.651497,recent_core4_weak_expand_c_core,180,28,38,15 20 21 32 40 42,27,449,449
450,2009-06-18,3,07 12 20 23 31 37,B,12 20 23 31 37,7,1,1,False,はずれ,0.628088,0.637687,recent_core4_weak_expand_c_core,180,28,38,15 20 21 32 40 42,27,449,449
450,2009-06-18,4,08 15 20 28 31 37,C,08 15 20 31 37,28,2,2,False,はずれ,0.623804,0.630723,recent_core4_weak_expand_c_core,180,28,38,15 20 21 32 40 42,27,449,449
450,2009-06-18,5,08 15 20 23 31 37,C,08 15 20 31 37,23,2,2,False,はずれ,0.620893,0.630723,recent_core4_weak_expand_c_core,180,28,38,15 20 21 32 40 42,27,449,449
451,2009-06-25,1,06 12 20 28 31 37,A,06 20 28 31 37,12,1,1,False,はずれ,0.636502,0.644395,recent_core4_weak_expand_c_core,180,28,38,06 14 16 19 26 39,21,450,450
451,2009-06-25,2,06 15 20 28 31 37,A,06 20 28 31 37,15,1,1,False,はずれ,0.635748,0.644395,recent_core4_weak_expand_c_core,180,28,38,06 14 16 19 26 39,21,450,450
451,2009-06-25,3,07 12 20 23 31 37,B,12 20 23 31 37,7,0,0,False,はずれ,0.621963,0.632801,recent_core4_weak_expand_c_core,180,28,38,06 14 16 19 26 39,21,450,450
451,2009-06-25,4,08 15 20 28 31 37,C,08 15 20 31 37,28,0,0,False,はずれ,0.621186,0.629468,recent_core4_weak_expand_c_core,180,28,38,06 14 16 19 26 39,21,450,450
451,2009-06-25,5,08 15 20 23 31 37,C,08 15 20 31 37,23,0,0,False,はずれ,0.618517,0.629468,recent_core4_weak_expand_c_core,180,28,38,06 14 16 19 26 39,21,450,450
452,2009-07-02,1,07 12 20 28 31 37,A,12 20 28 31 37,7,0,0,False,はずれ,0.638081,0.645805,recent_core4_weak_expand_c_core,180,28,38,01 05 25 27 29 40,19,451,451
452,2009-07-02,2,03 12 20 28 31 37,A,12 20 28 31 37,3,0,0,False,はずれ,0.636947,0.645805,recent_core4_weak_expand_c_core,180,28,38,01 05 25 27 29 40,19,451,451
452,2009-07-02,3,08 12 15 20 31 37,B,08 15 20 31 37,12,0,0,False,はずれ,0.628083,0.632229,recent_core4_weak_expand_c_core,180,28,38,01 05 25 27 29 40,19,451,451
452,2009-07-02,4,03 12 20 23 31 37,C,03 12 20 23 31,37,0,0,False,はずれ,0.635713,0.629511,recent_core4_weak_expand_c_core,180,28,38,01 05 25 27 29 40,19,451,451
452,2009-07-02,5,03 12 20 23 31 36,C,03 12 20 23 31,36,0,0,False,はずれ,0.622109,0.629511,recent_core4_weak_expand_c_core,180,28,38,01 05 25 27 29 40,19,451,451
453,2009-07-09,1,12 15 20 28 31 37,A,15 20 28 31 37,12,0,0,False,はずれ,0.647595,0.654194,recent_core4_weak_expand_c_core,180,28,38,07 17 19 27 35 40,41,452,452
453,2009-07-09,2,08 15 20 28 31 37,A,15 20 28 31 37,8,0,0,False,はずれ,0.641247,0.654194,recent_core4_weak_expand_c_core,180,28,38,07 17 19 27 35 40,41,452,452
453,2009-07-09,3,12 20 23 28 31 37,B,12 20 23 31 37,28,0,0,False,はずれ,0.628445,0.639397,recent_core4_weak_expand_c_core,180,28,38,07 17 19 27 35 40,41,452,452
453,2009-07-09,4,08 15 20 31 36 37,C,08 20 31 36 37,15,0,0,False,はずれ,0.623821,0.634358,recent_core4_weak_expand_c_core,180,28,38,07 17 19 27 35 40,41,452,452
453,2009-07-09,5,03 08 20 31 36 37,C,08 20 31 36 37,3,0,0,False,はずれ,0.622967,0.634358,recent_core4_weak_expand_c_core,180,28,38,07 17 19 27 35 40,41,452,452
454,2009-07-16,1,03 12 20 28 31 37,A,12 20 28 31 37,3,0,0,True,はずれ,0.680055,0.688039,recent_core4_weak_expand_c_core,180,28,38,02 16 18 27 42 43,12,453,453
454,2009-07-16,2,12 15 20 28 31 37,A,12 20 28 31 37,15,0,0,True,はずれ,0.677307,0.688039,recent_core4_weak_expand_c_core,180,28,38,02 16 18 27 42 43,12,453,453
454,2009-07-16,3,08 12 15 20 31 37,B,08 15 20 31 37,12,0,0,True,はずれ,0.667623,0.667378,recent_core4_weak_expand_c_core,180,28,38,02 16 18 27 42 43,12,453,453
454,2009-07-16,4,04 20 23 28 31 37,C,04 20 23 31 37,28,0,0,False,はずれ,0.660025,0.663673,recent_core4_weak_expand_c_core,180,28,38,02 16 18 27 42 43,12,453,453
454,2009-07-16,5,04 20 23 31 36 37,C,04 20 23 31 37,36,0,0,False,はずれ,0.652502,0.663673,recent_core4_weak_expand_c_core,180,28,38,02 16 18 27 42 43,12,453,453
455,2009-07-23,1,03 12 20 28 31 37,A,12 20 28 31 37,3,2,2,False,はずれ,0.680001,0.687286,recent_core4_weak_expand_c_core,180,28,38,11 20 26 28 30 43,24,454,454
455,2009-07-23,2,12 15 20 28 31 37,A,12 20 28 31 37,15,2,2,False,はずれ,0.67749,0.687286,recent_core4_weak_expand_c_core,180,28,38,11 20 26 28 30 43,24,454,454
455,2009-07-23,3,08 12 15 20 31 37,B,08 15 20 31 37,12,1,1,False,はずれ,0.668066,0.667902,recent_core4_weak_expand_c_core,180,28,38,11 20 26 28 30 43,24,454,454
455,2009-07-23,4,03 12 20 23 31 37,C,03 12 20 23 31,37,1,1,False,はずれ,0.67377,0.663152,recent_core4_weak_expand_c_core,180,28,38,11 20 26 28 30 43,24,454,454
455,2009-07-23,5,03 12 20 23 28 31,C,03 12 20 23 31,28,1,2,False,はずれ,0.657486,0.663152,recent_core4_weak_expand_c_core,180,28,38,11 20 26 28 30 43,24,454,454
456,2009-07-30,1,03 12 20 28 31 37,A,12 20 28 31 37,3,0,1,False,はずれ,0.660776,0.665864,recent_core4_weak_expand_c_core,180,28,38,03 07 15 25 30 39,22,455,455
456,2009-07-30,2,12 15 20 28 31 37,A,12 20 28 31 37,15,0,1,False,はずれ,0.655877,0.665864,recent_core4_weak_expand_c_core,180,28,38,03 07 15 25 30 39,22,455,455
456,2009-07-30,3,08 12 15 20 31 37,B,08 15 20 31 37,12,1,1,False,はずれ,0.655688,0.655189,recent_core4_weak_expand_c_core,180,28,38,03 07 15 25 30 39,22,455,455
456,2009-07-30,4,03 12 20 23 31 37,C,03 12 20 23 31,37,1,1,False,はずれ,0.663539,0.652945,recent_core4_weak_expand_c_core,180,28,38,03 07 15 25 30 39,22,455,455
456,2009-07-30,5,03 12 20 23 31 36,C,03 12 20 23 31,36,1,1,False,はずれ,0.647991,0.652945,recent_core4_weak_expand_c_core,180,28,38,03 07 15 25 30 39,22,455,455
457,2009-08-06,1,03 12 20 28 31 37,A,12 20 28 31 37,3,1,1,False,はずれ,0.657877,0.668634,recent_core4_weak_expand_c_core,180,28,38,10 12 27 32 34 43,42,456,456
457,2009-08-06,2,12 20 23 28 31 37,A,12 20 28 31 37,23,1,1,False,はずれ,0.657058,0.668634,recent_core4_weak_expand_c_core,180,28,38,10 12 27 32 34 43,42,456,456
457,2009-08-06,3,08 12 20 23 31 37,B,08 20 23 31 37,12,0,1,False,はずれ,0.659934,0.656496,recent_core4_weak_expand_c_core,180,28,38,10 12 27 32 34 43,42,456,456
457,2009-08-06,4,15 20 28 31 37 43,C,15 20 28 37 43,31,1,1,False,はずれ,0.651218,0.651398,recent_core4_weak_expand_c_core,180,28,38,10 12 27 32 34 43,42,456,456
457,2009-08-06,5,08 15 20 28 37 43,C,15 20 28 37 43,8,1,1,False,はずれ,0.642746,0.651398,recent_core4_weak_expand_c_core,180,28,38,10 12 27 32 34 43,42,456,456
458,2009-08-13,1,06 15 20 28 31 37,A,06 20 28 31 37,15,0,0,False,はずれ,0.664431,0.672233,recent_core4_weak_expand_c_core,180,28,38,01 18 27 30 36 40,5,457,457
458,2009-08-13,2,06 17 20 28 31 37,A,06 20 28 31 37,17,0,0,False,はずれ,0.663801,0.672233,recent_core4_weak_expand_c_core,180,28,38,01 18 27 30 36 40,5,457,457
458,2009-08-13,3,08 15 20 23 31 37,B,08 15 20 31 37,23,0,0,False,はずれ,0.655542,0.665125,recent_core4_weak_expand_c_core,180,28,38,01 18 27 30 36 40,5,457,457
458,2009-08-13,4,15 20 28 31 37 43,C,15 20 28 37 43,31,0,0,False,はずれ,0.66309,0.663168,recent_core4_weak_expand_c_core,180,28,38,01 18 27 30 36 40,5,457,457
458,2009-08-13,5,08 15 20 28 37 43,C,15 20 28 37 43,8,0,0,False,はずれ,0.654591,0.663168,recent_core4_weak_expand_c_core,180,28,38,01 18 27 30 36 40,5,457,457
459,2009-08-20,1,06 15 20 28 31 37,A,06 20 28 31 37,15,2,2,False,はずれ,0.667044,0.674475,recent_core4_weak_expand_c_core,180,28,38,11 13 27 31 37 43,30,458,458
459,2009-08-20,2,06 20 23 28 31 37,A,06 20 28 31 37,23,2,2,False,はずれ,0.665877,0.674475,recent_core4_weak_expand_c_core,180,28,38,11 13 27 31 37 43,30,458,458
459,2009-08-20,3,15 20 28 31 37 43,B,15 20 28 37 43,31,2,3,False,5等,0.665925,0.666454,recent_core4_weak_expand_c_core,180,28,38,11 13 27 31 37 43,30,458,458
459,2009-08-20,4,08 15 20 28 31 37,C,08 15 20 31 37,28,2,2,False,はずれ,0.652981,0.665011,recent_core4_weak_expand_c_core,180,28,38,11 13 27 31 37 43,30,458,458
459,2009-08-20,5,08 12 15 20 31 37,C,08 15 20 31 37,12,2,2,False,はずれ,0.6516,0.665011,recent_core4_weak_expand_c_core,180,28,38,11 13 27 31 37 43,30,458,458
460,2009-08-27,1,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,False,はずれ,0.652201,0.660195,recent_core4_weak_expand_c_core,180,28,38,18 22 23 32 35 40,7,459,459
460,2009-08-27,2,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,False,はずれ,0.648797,0.660195,recent_core4_weak_expand_c_core,180,28,38,18 22 23 32 35 40,7,459,459
460,2009-08-27,3,06 15 20 28 31 37,B,06 20 28 31 37,15,0,0,False,はずれ,0.651512,0.656133,recent_core4_weak_expand_c_core,180,28,38,18 22 23 32 35 40,7,459,459
460,2009-08-27,4,08 15 20 23 28 37,C,08 15 20 23 37,28,1,1,False,はずれ,0.638993,0.649084,recent_core4_weak_expand_c_core,180,28,38,18 22 23 32 35 40,7,459,459
460,2009-08-27,5,08 15 20 23 37 43,C,08 15 20 23 37,43,1,1,False,はずれ,0.635956,0.649084,recent_core4_weak_expand_c_core,180,28,38,18 22 23 32 35 40,7,459,459
461,2009-09-03,1,08 15 20 28 37 43,A,15 20 28 37 43,8,0,1,False,はずれ,0.653368,0.661175,recent_core4_weak_expand_c_core,180,28,38,08 10 13 30 32 42,12,460,460
461,2009-09-03,2,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,False,はずれ,0.650395,0.661175,recent_core4_weak_expand_c_core,180,28,38,08 10 13 30 32 42,12,460,460
461,2009-09-03,3,03 15 20 28 31 37,B,03 20 28 31 37,15,0,0,False,はずれ,0.647066,0.655134,recent_core4_weak_expand_c_core,180,28,38,08 10 13 30 32 42,12,460,460
461,2009-09-03,4,08 15 20 28 31 37,C,08 15 20 31 37,28,1,1,False,はずれ,0.638456,0.647006,recent_core4_weak_expand_c_core,180,28,38,08 10 13 30 32 42,12,460,460
461,2009-09-03,5,08 15 17 20 31 37,C,08 15 20 31 37,17,1,1,False,はずれ,0.635045,0.647006,recent_core4_weak_expand_c_core,180,28,38,08 10 13 30 32 42,12,460,460
462,2009-09-10,1,15 20 28 31 37 43,A,15 20 28 37 43,31,0,1,False,はずれ,0.653541,0.664169,recent_core4_weak_expand_c_core,180,28,38,02 04 06 16 31 33,5,461,461
462,2009-09-10,2,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,False,はずれ,0.64852,0.664169,recent_core4_weak_expand_c_core,180,28,38,02 04 06 16 31 33,5,461,461
462,2009-09-10,3,06 15 20 28 31 37,B,06 20 28 31 37,15,2,2,False,はずれ,0.653516,0.657094,recent_core4_weak_expand_c_core,180,28,38,02 04 06 16 31 33,5,461,461
462,2009-09-10,4,08 15 20 28 31 37,C,08 15 20 31 37,28,1,1,False,はずれ,0.63266,0.639632,recent_core4_weak_expand_c_core,180,28,38,02 04 06 16 31 33,5,461,461
462,2009-09-10,5,08 15 17 20 31 37,C,08 15 20 31 37,17,1,1,False,はずれ,0.6291,0.639632,recent_core4_weak_expand_c_core,180,28,38,02 04 06 16 31 33,5,461,461
463,2009-09-17,1,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,True,はずれ,0.652197,0.663753,recent_core4_weak_expand_c_core,180,28,38,10 13 16 25 30 42,28,462,462
463,2009-09-17,2,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,True,はずれ,0.648735,0.663753,recent_core4_weak_expand_c_core,180,28,38,10 13 16 25 30 42,28,462,462
463,2009-09-17,3,03 15 20 28 31 37,B,03 20 28 31 37,15,0,0,True,はずれ,0.648818,0.656349,recent_core4_weak_expand_c_core,180,28,38,10 13 16 25 30 42,28,462,462
463,2009-09-17,4,08 15 20 23 28 37,C,08 15 20 23 37,28,0,0,True,はずれ,0.632181,0.639336,recent_core4_weak_expand_c_core,180,28,38,10 13 16 25 30 42,28,462,462
463,2009-09-17,5,08 15 20 23 36 37,C,08 15 20 23 37,36,0,0,False,はずれ,0.62921,0.639336,recent_core4_weak_expand_c_core,180,28,38,10 13 16 25 30 42,28,462,462
464,2009-09-24,1,15 20 28 31 37 43,A,15 20 28 37 43,31,1,1,False,はずれ,0.648072,0.659469,recent_core4_weak_expand_c_core,180,28,38,10 21 22 25 27 37,36,463,463
464,2009-09-24,2,08 15 20 28 37 43,A,15 20 28 37 43,8,1,1,False,はずれ,0.644813,0.659469,recent_core4_weak_expand_c_core,180,28,38,10 21 22 25 27 37,36,463,463
464,2009-09-24,3,03 15 20 28 31 37,B,03 20 28 31 37,15,1,1,False,はずれ,0.644363,0.651582,recent_core4_weak_expand_c_core,180,28,38,10 21 22 25 27 37,36,463,463
464,2009-09-24,4,03 15 20 30 31 37,C,15 20 30 31 37,3,1,1,False,はずれ,0.621757,0.63552,recent_core4_weak_expand_c_core,180,28,38,10 21 22 25 27 37,36,463,463
464,2009-09-24,5,15 20 28 30 31 37,C,15 20 30 31 37,28,1,1,False,はずれ,0.62011,0.63552,recent_core4_weak_expand_c_core,180,28,38,10 21 22 25 27 37,36,463,463
465,2009-10-01,1,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,False,はずれ,0.655255,0.665702,recent_core4_weak_expand_c_core,180,28,38,06 24 27 30 32 38,13,464,464
465,2009-10-01,2,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,False,はずれ,0.65129,0.665702,recent_core4_weak_expand_c_core,180,28,38,06 24 27 30 32 38,13,464,464
465,2009-10-01,3,03 15 20 28 31 37,B,03 20 28 31 37,15,0,0,False,はずれ,0.651189,0.657906,recent_core4_weak_expand_c_core,180,28,38,06 24 27 30 32 38,13,464,464
465,2009-10-01,4,08 15 20 23 28 37,C,08 15 20 23 37,28,0,0,False,はずれ,0.634219,0.640951,recent_core4_weak_expand_c_core,180,28,38,06 24 27 30 32 38,13,464,464
465,2009-10-01,5,08 15 20 23 36 37,C,08 15 20 23 37,36,0,0,False,はずれ,0.630956,0.640951,recent_core4_weak_expand_c_core,180,28,38,06 24 27 30 32 38,13,464,464
466,2009-10-08,1,15 20 28 31 37 43,A,15 20 28 37 43,31,1,1,False,はずれ,0.657798,0.668747,recent_core4_weak_expand_c_core,180,28,38,01 04 19 28 34 40,14,465,465
466,2009-10-08,2,08 15 20 28 37 43,A,15 20 28 37 43,8,1,1,False,はずれ,0.653973,0.668747,recent_core4_weak_expand_c_core,180,28,38,01 04 19 28 34 40,14,465,465
466,2009-10-08,3,03 15 20 28 31 37,B,03 20 28 31 37,15,1,1,False,はずれ,0.651743,0.657593,recent_core4_weak_expand_c_core,180,28,38,01 04 19 28 34 40,14,465,465
466,2009-10-08,4,08 15 20 23 28 37,C,08 15 20 23 37,28,0,1,False,はずれ,0.636789,0.642846,recent_core4_weak_expand_c_core,180,28,38,01 04 19 28 34 40,14,465,465
466,2009-10-08,5,08 15 20 23 36 37,C,08 15 20 23 37,36,0,0,False,はずれ,0.632997,0.642846,recent_core4_weak_expand_c_core,180,28,38,01 04 19 28 34 40,14,465,465
467,2009-10-15,1,15 20 28 31 37 43,A,15 20 28 37 43,31,2,2,False,はずれ,0.651445,0.66372,recent_core4_weak_expand_c_core,180,28,38,18 19 20 24 32 43,41,466,466
467,2009-10-15,2,08 15 20 28 37 43,A,15 20 28 37 43,8,2,2,False,はずれ,0.650079,0.66372,recent_core4_weak_expand_c_core,180,28,38,18 19 20 24 32 43,41,466,466
467,2009-10-15,3,06 15 20 28 31 37,B,06 20 28 31 37,15,1,1,False,はずれ,0.649844,0.649891,recent_core4_weak_expand_c_core,180,28,38,18 19 20 24 32 43,41,466,466
467,2009-10-15,4,08 15 20 23 36 37,C,08 15 20 23 37,36,1,1,False,はずれ,0.635796,0.645762,recent_core4_weak_expand_c_core,180,28,38,18 19 20 24 32 43,41,466,466
467,2009-10-15,5,08 15 20 23 37 43,C,08 15 20 23 37,43,1,2,False,はずれ,0.634705,0.645762,recent_core4_weak_expand_c_core,180,28,38,18 19 20 24 32 43,41,466,466
468,2009-10-22,1,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,False,はずれ,0.640107,0.651509,recent_core4_weak_expand_c_core,180,28,38,09 17 26 30 34 40,33,467,467
468,2009-10-22,2,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,False,はずれ,0.638714,0.651509,recent_core4_weak_expand_c_core,180,28,38,09 17 26 30 34 40,33,467,467
468,2009-10-22,3,06 15 20 28 31 37,B,06 20 28 31 37,15,0,0,False,はずれ,0.639283,0.639005,recent_core4_weak_expand_c_core,180,28,38,09 17 26 30 34 40,33,467,467
468,2009-10-22,4,08 15 20 23 36 37,C,08 15 20 23 37,36,0,0,False,はずれ,0.625271,0.634231,recent_core4_weak_expand_c_core,180,28,38,09 17 26 30 34 40,33,467,467
468,2009-10-22,5,08 12 15 20 23 37,C,08 15 20 23 37,12,0,0,False,はずれ,0.622811,0.634231,recent_core4_weak_expand_c_core,180,28,38,09 17 26 30 34 40,33,467,467
469,2009-10-29,1,15 20 28 31 37 43,A,15 20 28 37 43,31,2,2,True,はずれ,0.636259,0.64765,recent_core4_weak_expand_c_core,180,28,38,10 12 20 35 40 43,28,468,468
469,2009-10-29,2,08 15 20 28 37 43,A,15 20 28 37 43,8,2,2,True,はずれ,0.635091,0.64765,recent_core4_weak_expand_c_core,180,28,38,10 12 20 35 40 43,28,468,468
469,2009-10-29,3,06 15 20 28 31 37,B,06 20 28 31 37,15,1,1,True,はずれ,0.635211,0.634771,recent_core4_weak_expand_c_core,180,28,38,10 12 20 35 40 43,28,468,468
469,2009-10-29,4,08 15 20 23 36 37,C,08 15 20 23 37,36,1,1,False,はずれ,0.622692,0.632291,recent_core4_weak_expand_c_core,180,28,38,10 12 20 35 40 43,28,468,468
469,2009-10-29,5,08 12 15 20 23 37,C,08 15 20 23 37,12,1,2,False,はずれ,0.620793,0.632291,recent_core4_weak_expand_c_core,180,28,38,10 12 20 35 40 43,28,468,468
470,2009-11-05,1,15 20 28 31 37 43,A,15 20 28 37 43,31,1,1,False,はずれ,0.636956,0.649376,recent_core4_weak_expand_c_core,180,28,38,01 11 17 23 38 43,18,469,469
470,2009-11-05,2,08 15 20 28 37 43,A,15 20 28 37 43,8,1,1,False,はずれ,0.635971,0.649376,recent_core4_weak_expand_c_core,180,28,38,01 11 17 23 38 43,18,469,469
470,2009-11-05,3,06 15 20 28 31 37,B,06 20 28 31 37,15,0,0,False,はずれ,0.632669,0.632858,recent_core4_weak_expand_c_core,180,28,38,01 11 17 23 38 43,18,469,469
470,2009-11-05,4,08 15 20 23 36 37,C,08 15 20 23 37,36,1,1,False,はずれ,0.619748,0.62974,recent_core4_weak_expand_c_core,180,28,38,01 11 17 23 38 43,18,469,469
470,2009-11-05,5,08 15 20 23 37 43,C,08 15 20 23 37,43,1,2,False,はずれ,0.619022,0.62974,recent_core4_weak_expand_c_core,180,28,38,01 11 17 23 38 43,18,469,469
471,2009-11-12,1,15 20 28 31 37 43,A,15 20 28 37 43,31,0,0,False,はずれ,0.63776,0.64975,recent_core4_weak_expand_c_core,180,28,38,02 13 14 22 23 32,34,470,470
471,2009-11-12,2,08 15 20 28 37 43,A,15 20 28 37 43,8,0,0,False,はずれ,0.636748,0.64975,recent_core4_weak_expand_c_core,180,28,38,02 13 14 22 23 32,34,470,470
471,2009-11-12,3,06 15 20 28 31 37,B,06 20 28 31 37,15,0,0,False,はずれ,0.632943,0.635731,recent_core4_weak_expand_c_core,180,28,38,02 13 14 22 23 32,34,470,470
471,2009-11-12,4,03 15 20 30 31 37,C,15 20 30 31 37,3,0,0,False,はずれ,0.611273,0.628686,recent_core4_weak_expand_c_core,180,28,38,02 13 14 22 23 32,34,470,470
471,2009-11-12,5,15 20 30 31 36 37,C,15 20 30 31 37,36,0,0,False,はずれ,0.610184,0.628686,recent_core4_weak_expand_c_core,180,28,38,02 13 14 22 23 32,34,470,470
472,2009-11-19,1,15 20 28 31 37 43,A,15 20 28 37 43,31,1,1,False,はずれ,0.63756,0.647734,recent_core4_weak_expand_c_core,180,28,38,10 17 28 30 36 42,5,471,471
472,2009-11-19,2,08 15 20 28 37 43,A,15 20 28 37 43,8,1,1,False,はずれ,0.636285,0.647734,recent_core4_weak_expand_c_core,180,28,38,10 17 28 30 36 42,5,471,471
472,2009-11-19,3,06 15 20 28 31 37,B,06 20 28 31 37,15,1,1,False,はずれ,0.634212,0.638809,recent_core4_weak_expand_c_core,180,28,38,10 17 28 30 36 42,5,471,471
472,2009-11-19,4,08 15 20 23 36 37,C,08 15 20 23 37,36,0,1,False,はずれ,0.623517,0.632319,recent_core4_weak_expand_c_core,180,28,38,10 17 28 30 36 42,5,471,471
472,2009-11-19,5,08 15 20 23 37 43,C,08 15 20 23 37,43,0,0,False,はずれ,0.621385,0.632319,recent_core4_weak_expand_c_core,180,28,38,10 17 28 30 36 42,5,471,471
473,2009-11-26,1,08 15 20 28 37 43,A,15 20 28 37 43,8,1,1,False,はずれ,0.634522,0.646018,recent_core4_weak_expand_c_core,180,28,38,06 16 17 22 34 37,26,472,472
473,2009-11-26,2,15 20 28 31 37 43,A,15 20 28 37 43,31,1,1,False,はずれ,0.632995,0.646018,recent_core4_weak_expand_c_core,180,28,38,06 16 17 22 34 37,26,472,472
