draw_no,date,rank,core_label,prediction,core5,cover_number,actual,bonus,train_draws,train_until_draw_no,score,core_score,main_matches,bonus_match,grade,core5_matches,core5_5hit,core5_4plus
470,2009-11-05,1,A,12 15 20 30 37 43,15 20 30 37 43,12,01 11 17 23 38 43,18,469,469,0.634642,0.650626,1,False,はずれ,1,False,False
470,2009-11-05,2,A,15 18 20 30 37 43,15 20 30 37 43,18,01 11 17 23 38 43,18,469,469,0.634507,0.650626,1,True,はずれ,1,False,False
470,2009-11-05,3,B,12 18 20 23 37 43,12 20 23 37 43,18,01 11 17 23 38 43,18,469,469,0.615021,0.624914,2,True,はずれ,2,False,False
470,2009-11-05,4,B,03 12 20 23 37 43,12 20 23 37 43,03,01 11 17 23 38 43,18,469,469,0.614794,0.624914,2,False,はずれ,2,False,False
470,2009-11-05,5,C,06 20 27 31 37 43,06 20 27 31 37,43,01 11 17 23 38 43,18,469,469,0.616983,0.621824,1,False,はずれ,0,False,False
471,2009-11-12,1,A,12 15 20 30 37 43,15 20 30 37 43,12,02 13 14 22 23 32,34,470,470,0.626947,0.644028,0,False,はずれ,0,False,False
471,2009-11-12,2,A,15 20 27 30 37 43,15 20 30 37 43,27,02 13 14 22 23 32,34,470,470,0.624591,0.644028,0,False,はずれ,0,False,False
471,2009-11-12,3,B,03 12 20 23 37 43,12 20 23 37 43,03,02 13 14 22 23 32,34,470,470,0.606379,0.617921,1,False,はずれ,1,False,False
471,2009-11-12,4,B,12 15 20 23 37 43,12 20 23 37 43,15,02 13 14 22 23 32,34,470,470,0.606289,0.617921,1,False,はずれ,1,False,False
471,2009-11-12,5,C,06 20 27 31 37 43,06 20 27 31 37,43,02 13 14 22 23 32,34,470,470,0.610323,0.612399,0,False,はずれ,0,False,False
472,2009-11-19,1,A,12 15 20 30 37 43,15 20 30 37 43,12,10 17 28 30 36 42,05,471,471,0.638081,0.653678,1,False,はずれ,1,False,False
472,2009-11-19,2,A,15 20 27 30 37 43,15 20 30 37 43,27,10 17 28 30 36 42,05,471,471,0.635355,0.653678,1,False,はずれ,1,False,False
472,2009-11-19,3,B,12 15 20 23 37 43,12 20 23 37 43,15,10 17 28 30 36 42,05,471,471,0.620037,0.631868,0,False,はずれ,0,False,False
472,2009-11-19,4,B,12 20 23 27 37 43,12 20 23 37 43,27,10 17 28 30 36 42,05,471,471,0.619546,0.631868,0,False,はずれ,0,False,False
472,2009-11-19,5,C,06 20 27 31 37 43,06 20 27 31 37,43,10 17 28 30 36 42,05,471,471,0.620327,0.623802,0,False,はずれ,0,False,False
473,2009-11-26,1,A,12 15 20 30 37 43,15 20 30 37 43,12,06 16 17 22 34 37,26,472,472,0.640962,0.65634,1,False,はずれ,1,False,False
473,2009-11-26,2,A,15 20 27 30 37 43,15 20 30 37 43,27,06 16 17 22 34 37,26,472,472,0.638178,0.65634,1,False,はずれ,1,False,False
473,2009-11-26,3,B,12 20 23 28 37 43,20 23 28 37 43,12,06 16 17 22 34 37,26,472,472,0.625776,0.637544,1,False,はずれ,1,False,False
473,2009-11-26,4,B,20 23 28 30 37 43,20 23 28 37 43,30,06 16 17 22 34 37,26,472,472,0.623235,0.637544,1,False,はずれ,1,False,False
473,2009-11-26,5,C,12 20 27 30 37 43,12 20 27 37 43,30,06 16 17 22 34 37,26,472,472,0.616213,0.625146,1,False,はずれ,1,False,False
474,2009-12-03,1,A,12 15 20 30 37 43,15 20 30 37 43,12,12 15 19 25 28 41,18,473,473,0.639899,0.654312,2,False,はずれ,1,False,False
474,2009-12-03,2,A,15 20 27 30 37 43,15 20 30 37 43,27,12 15 19 25 28 41,18,473,473,0.637024,0.654312,1,False,はずれ,1,False,False
474,2009-12-03,3,B,12 20 23 28 37 43,20 23 28 37 43,12,12 15 19 25 28 41,18,473,473,0.627169,0.638462,2,False,はずれ,1,False,False
474,2009-12-03,4,B,20 23 28 30 37 43,20 23 28 37 43,30,12 15 19 25 28 41,18,473,473,0.624703,0.638462,1,False,はずれ,1,False,False
474,2009-12-03,5,C,12 20 27 30 37 43,12 20 27 37 43,30,12 15 19 25 28 41,18,473,473,0.617536,0.625891,1,False,はずれ,1,False,False
475,2009-12-10,1,A,12 15 20 30 37 43,15 20 30 37 43,12,05 09 10 27 33 42,02,474,474,0.64083,0.653379,0,False,はずれ,0,False,False
475,2009-12-10,2,A,15 20 27 30 37 43,15 20 30 37 43,27,05 09 10 27 33 42,02,474,474,0.639332,0.653379,1,False,はずれ,0,False,False
475,2009-12-10,3,B,12 20 23 28 37 43,20 23 28 37 43,12,05 09 10 27 33 42,02,474,474,0.635975,0.646973,0,False,はずれ,0,False,False
475,2009-12-10,4,B,03 20 23 28 37 43,20 23 28 37 43,03,05 09 10 27 33 42,02,474,474,0.633472,0.646973,0,False,はずれ,0,False,False
475,2009-12-10,5,C,12 20 27 30 37 43,12 20 27 37 43,30,05 09 10 27 33 42,02,474,474,0.625477,0.634055,1,False,はずれ,1,False,False
476,2009-12-17,1,A,12 15 20 30 37 43,15 20 30 37 43,12,07 17 22 30 36 40,02,475,475,0.642465,0.654212,1,False,はずれ,1,False,False
476,2009-12-17,2,A,15 18 20 30 37 43,15 20 30 37 43,18,07 17 22 30 36 40,02,475,475,0.639246,0.654212,1,False,はずれ,1,False,False
476,2009-12-17,3,B,12 20 23 28 37 43,20 23 28 37 43,12,07 17 22 30 36 40,02,475,475,0.635609,0.645313,0,False,はずれ,0,False,False
476,2009-12-17,4,B,20 23 28 30 37 43,20 23 28 37 43,30,07 17 22 30 36 40,02,475,475,0.632737,0.645313,1,False,はずれ,0,False,False
476,2009-12-17,5,C,12 20 27 30 37 43,12 20 27 37 43,30,07 17 22 30 36 40,02,475,475,0.623229,0.630329,1,False,はずれ,0,False,False
477,2009-12-24,1,A,12 15 20 30 37 43,15 20 30 37 43,12,12 14 16 18 38 41,17,476,476,0.639125,0.653927,1,False,はずれ,0,False,False
477,2009-12-24,2,A,15 18 20 30 37 43,15 20 30 37 43,18,12 14 16 18 38 41,17,476,476,0.638647,0.653927,1,False,はずれ,0,False,False
477,2009-12-24,3,B,20 23 28 30 37 43,20 23 28 37 43,30,12 14 16 18 38 41,17,476,476,0.632509,0.644777,0,False,はずれ,0,False,False
477,2009-12-24,4,B,12 20 23 28 37 43,20 23 28 37 43,12,12 14 16 18 38 41,17,476,476,0.63206,0.644777,1,False,はずれ,0,False,False
477,2009-12-24,5,C,12 20 27 30 37 43,12 20 27 37 43,30,12 14 16 18 38 41,17,476,476,0.620856,0.62722,1,False,はずれ,1,False,False
478,2010-01-07,1,A,12 15 20 30 37 43,15 20 30 37 43,12,11 14 23 30 31 38,42,477,477,0.640851,0.656988,1,False,はずれ,1,False,False
478,2010-01-07,2,A,03 15 20 30 37 43,15 20 30 37 43,03,11 14 23 30 31 38,42,477,477,0.640763,0.656988,1,False,はずれ,1,False,False
478,2010-01-07,3,B,20 23 28 30 37 43,20 23 28 37 43,30,11 14 23 30 31 38,42,477,477,0.635804,0.647685,2,False,はずれ,1,False,False
478,2010-01-07,4,B,12 20 23 28 37 43,20 23 28 37 43,12,11 14 23 30 31 38,42,477,477,0.633659,0.647685,1,False,はずれ,1,False,False
478,2010-01-07,5,C,12 20 27 30 37 43,12 20 27 37 43,30,11 14 23 30 31 38,42,477,477,0.621161,0.62645,1,False,はずれ,0,False,False
479,2010-01-14,1,A,03 15 20 30 37 43,15 20 30 37 43,03,05 07 14 17 20 27,03,478,478,0.635158,0.650733,1,True,はずれ,1,False,False
479,2010-01-14,2,A,15 20 27 30 37 43,15 20 30 37 43,27,05 07 14 17 20 27,03,478,478,0.63312,0.650733,2,False,はずれ,1,False,False
479,2010-01-14,3,B,20 23 28 30 37 43,20 23 28 37 43,30,05 07 14 17 20 27,03,478,478,0.634414,0.643018,1,False,はずれ,1,False,False
479,2010-01-14,4,B,03 20 23 28 37 43,20 23 28 37 43,03,05 07 14 17 20 27,03,478,478,0.629134,0.643018,1,True,はずれ,1,False,False
479,2010-01-14,5,C,12 20 27 30 37 43,12 20 27 37 43,30,05 07 14 17 20 27,03,478,478,0.61857,0.620643,2,False,はずれ,2,False,False
480,2010-01-21,1,A,12 15 20 30 37 43,15 20 30 37 43,12,02 05 17 18 35 38,34,479,479,0.630862,0.647548,0,False,はずれ,0,False,False
480,2010-01-21,2,A,15 18 20 30 37 43,15 20 30 37 43,18,02 05 17 18 35 38,34,479,479,0.630057,0.647548,1,False,はずれ,0,False,False
480,2010-01-21,3,B,20 23 28 30 37 43,20 23 28 37 43,30,02 05 17 18 35 38,34,479,479,0.630351,0.637178,0,False,はずれ,0,False,False
480,2010-01-21,4,B,12 20 23 28 37 43,20 23 28 37 43,12,02 05 17 18 35 38,34,479,479,0.622624,0.637178,0,False,はずれ,0,False,False
480,2010-01-21,5,C,12 20 27 30 37 43,12 20 27 37 43,30,02 05 17 18 35 38,34,479,479,0.617126,0.618038,0,False,はずれ,0,False,False
481,2010-01-28,1,A,15 18 20 30 37 43,15 20 30 37 43,18,02 09 11 24 25 34,20,480,480,0.634866,0.650265,0,True,はずれ,0,False,False
481,2010-01-28,2,A,12 15 20 30 37 43,15 20 30 37 43,12,02 09 11 24 25 34,20,480,480,0.633844,0.650265,0,True,はずれ,0,False,False
481,2010-01-28,3,B,20 23 28 30 37 43,20 23 28 37 43,30,02 09 11 24 25 34,20,480,480,0.633363,0.639892,0,True,はずれ,0,False,False
481,2010-01-28,4,B,12 20 23 28 37 43,20 23 28 37 43,12,02 09 11 24 25 34,20,480,480,0.625603,0.639892,0,True,はずれ,0,False,False
481,2010-01-28,5,C,12 20 27 30 37 43,12 20 27 37 43,30,02 09 11 24 25 34,20,480,480,0.620218,0.620848,0,True,はずれ,0,False,False
482,2010-02-04,1,A,15 18 20 30 37 43,15 20 30 37 43,18,04 30 31 36 37 38,19,481,481,0.641003,0.654448,2,False,はずれ,2,False,False
482,2010-02-04,2,A,12 15 20 30 37 43,15 20 30 37 43,12,04 30 31 36 37 38,19,481,481,0.639969,0.654448,2,False,はずれ,2,False,False
482,2010-02-04,3,B,20 23 28 30 37 43,20 23 28 37 43,30,04 30 31 36 37 38,19,481,481,0.636221,0.643902,2,False,はずれ,1,False,False
482,2010-02-04,4,B,12 20 23 28 37 43,20 23 28 37 43,12,04 30 31 36 37 38,19,481,481,0.631585,0.643902,1,False,はずれ,1,False,False
482,2010-02-04,5,C,12 20 27 30 37 43,12 20 27 37 43,30,04 30 31 36 37 38,19,481,481,0.625956,0.628312,2,False,はずれ,1,False,False
483,2010-02-11,1,A,15 18 20 30 37 43,15 20 30 37 43,18,02 08 15 24 33 35,30,482,482,0.630375,0.643485,1,True,はずれ,1,False,False
483,2010-02-11,2,A,12 15 20 30 37 43,15 20 30 37 43,12,02 08 15 24 33 35,30,482,482,0.629746,0.643485,1,True,はずれ,1,False,False
483,2010-02-11,3,B,20 23 28 30 37 43,20 23 28 37 43,30,02 08 15 24 33 35,30,482,482,0.626895,0.63245,0,True,はずれ,0,False,False
483,2010-02-11,4,B,12 20 23 28 37 43,20 23 28 37 43,12,02 08 15 24 33 35,30,482,482,0.62103,0.63245,0,False,はずれ,0,False,False
483,2010-02-11,5,C,12 20 27 30 37 43,12 20 27 37 43,30,02 08 15 24 33 35,30,482,482,0.617217,0.617563,0,True,はずれ,0,False,False
484,2010-02-18,1,A,15 18 20 30 37 43,15 20 30 37 43,18,13 19 25 29 32 35,42,483,483,0.630894,0.643568,0,False,はずれ,0,False,False
484,2010-02-18,2,A,12 15 20 30 37 43,15 20 30 37 43,12,13 19 25 29 32 35,42,483,483,0.629989,0.643568,0,False,はずれ,0,False,False
484,2010-02-18,3,B,20 23 28 30 37 43,20 23 28 37 43,30,13 19 25 29 32 35,42,483,483,0.628537,0.633575,0,False,はずれ,0,False,False
484,2010-02-18,4,B,12 20 23 28 37 43,20 23 28 37 43,12,13 19 25 29 32 35,42,483,483,0.622143,0.633575,0,False,はずれ,0,False,False
484,2010-02-18,5,C,12 20 27 30 37 43,12 20 27 37 43,30,13 19 25 29 32 35,42,483,483,0.616486,0.615841,0,False,はずれ,0,False,False
485,2010-02-25,1,A,15 18 20 30 37 43,15 20 30 37 43,18,14 26 30 33 34 39,19,484,484,0.635558,0.647961,1,False,はずれ,1,False,False
485,2010-02-25,2,A,15 17 20 30 37 43,15 20 30 37 43,17,14 26 30 33 34 39,19,484,484,0.632806,0.647961,1,False,はずれ,1,False,False
485,2010-02-25,3,B,20 23 28 30 37 43,20 23 28 37 43,30,14 26 30 33 34 39,19,484,484,0.633722,0.638769,1,False,はずれ,0,False,False
485,2010-02-25,4,B,18 20 23 28 37 43,20 23 28 37 43,18,14 26 30 33 34 39,19,484,484,0.626874,0.638769,0,False,はずれ,0,False,False
485,2010-02-25,5,C,18 20 23 30 37 43,18 20 23 30 43,37,14 26 30 33 34 39,19,484,484,0.625557,0.620379,1,False,はずれ,1,False,False
486,2010-03-04,1,A,15 18 20 30 37 43,15 20 30 37 43,18,16 25 27 29 34 41,06,485,485,0.630996,0.642804,0,False,はずれ,0,False,False
486,2010-03-04,2,A,02 15 20 30 37 43,15 20 30 37 43,02,16 25 27 29 34 41,06,485,485,0.628526,0.642804,0,False,はずれ,0,False,False
486,2010-03-04,3,B,20 23 28 30 37 43,20 23 28 37 43,30,16 25 27 29 34 41,06,485,485,0.627243,0.628727,0,False,はずれ,0,False,False
486,2010-03-04,4,B,18 20 23 28 37 43,20 23 28 37 43,18,16 25 27 29 34 41,06,485,485,0.617988,0.628727,0,False,はずれ,0,False,False
486,2010-03-04,5,C,18 20 23 30 37 43,18 20 23 30 43,37,16 25 27 29 34 41,06,485,485,0.61974,0.618088,0,False,はずれ,0,False,False
487,2010-03-11,1,A,02 15 20 30 37 43,15 20 30 37 43,02,02 06 08 19 22 34,30,486,486,0.626254,0.639279,1,True,はずれ,0,False,False
487,2010-03-11,2,A,15 17 20 30 37 43,15 20 30 37 43,17,02 06 08 19 22 34,30,486,486,0.625791,0.639279,0,True,はずれ,0,False,False
487,2010-03-11,3,B,20 23 28 30 37 43,20 23 28 37 43,30,02 06 08 19 22 34,30,486,486,0.626137,0.630861,0,True,はずれ,0,False,False
487,2010-03-11,4,B,02 20 23 28 37 43,20 23 28 37 43,02,02 06 08 19 22 34,30,486,486,0.619973,0.630861,1,False,はずれ,0,False,False
487,2010-03-11,5,C,02 20 23 30 35 43,02 20 23 35 43,30,02 06 08 19 22 34,30,486,486,0.620628,0.616424,1,True,はずれ,1,False,False
488,2010-03-18,1,A,02 15 20 30 37 43,15 20 30 37 43,02,05 15 29 34 39 42,06,487,487,0.639083,0.648345,1,False,はずれ,1,False,False
488,2010-03-18,2,A,15 20 23 30 37 43,15 20 30 37 43,23,05 15 29 34 39 42,06,487,487,0.635124,0.648345,1,False,はずれ,1,False,False
488,2010-03-18,3,B,20 23 28 30 37 43,20 23 28 37 43,30,05 15 29 34 39 42,06,487,487,0.636244,0.639445,0,False,はずれ,0,False,False
488,2010-03-18,4,B,02 20 23 28 37 43,20 23 28 37 43,02,05 15 29 34 39 42,06,487,487,0.6324,0.639445,0,False,はずれ,0,False,False
